station_name,latitude,longitude,month,day_of_week,holiday,time_type,malfunction_cause,malfunction_cause_group,rain_bins,wind_bins,temp_bins,duration_minutes
Amsterdam Zuid,52.338889,4.872356,November,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,medium,chilly,28
Diemen Zuid,52.330276489258004,4.9558334350586,November,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,medium,chilly,28
Duivendrecht,52.323333740234006,4.9363889694214,November,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,medium,chilly,28
Hoofddorp,52.293334960938,4.700555324554402,November,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,medium,chilly,28
Leiden Centraal,52.166110992432,4.4816665649414,November,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,medium,chilly,28
Nieuw Vennep,52.258888244629,4.6455554962158,November,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,medium,chilly,28
Amsterdam RAI,52.337223052979,4.8902778625488,November,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,medium,chilly,28
Schiphol Airport,52.30944442749001,4.7619442939758,November,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,medium,chilly,28
Weesp,52.3127784729,5.043055534362799,November,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,medium,chilly,28
Sassenheim,52.21527800000001,4.517222,November,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,medium,chilly,28
Almere Poort,52.342778,5.151944,November,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,medium,chilly,28
Amsterdam Amstel,52.346668243408004,4.9177780151367,November,Tuesday,nonholiday,off-peak,an emergency call,external,high,medium,chilly,21
Amsterdam Muiderpoort,52.360553741455,4.931111335754401,November,Tuesday,nonholiday,off-peak,an emergency call,external,high,medium,chilly,21
Duivendrecht,52.323333740234006,4.9363889694214,November,Tuesday,nonholiday,off-peak,an emergency call,external,high,medium,chilly,21
Amsterdam Centraal,52.378887176514,4.9002776145935,November,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,medium,chilly,26
Amsterdam Lelylaan,52.357776641846,4.8338890075684,November,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,medium,chilly,26
Amsterdam Sloterdijk,52.388889312744,4.8377776145935,November,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,medium,chilly,26
Hoofddorp,52.293334960938,4.700555324554402,November,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,medium,chilly,26
Schiphol Airport,52.30944442749001,4.7619442939758,November,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,medium,chilly,26
Boxtel,51.58433,5.31912,November,Tuesday,nonholiday,peak,broken down train,rolling stock,high,medium,chilly,18
's-Hertogenbosch,51.69048,5.29362,November,Tuesday,nonholiday,peak,broken down train,rolling stock,high,medium,chilly,18
Vught,51.655555725098,5.2919445037842,November,Tuesday,nonholiday,peak,broken down train,rolling stock,high,medium,chilly,18
Schiphol Airport,52.30944442749001,4.7619442939758,November,Tuesday,nonholiday,peak,broken down train,rolling stock,high,medium,chilly,50
's-Hertogenbosch,51.69048,5.29362,November,Tuesday,nonholiday,peak,an earlier disruption,logistical,high,medium,chilly,52
Meppel,52.69083404540999,6.1975002288818,November,Tuesday,nonholiday,peak,broken down train,rolling stock,high,medium,chilly,46
Zwolle,52.50472259521499,6.0919442176819,November,Tuesday,nonholiday,peak,broken down train,rolling stock,high,medium,chilly,46
Bunde,50.896945953369,5.7366666793823,November,Tuesday,nonholiday,peak,an earlier disruption,logistical,high,medium,chilly,123
Beek-Elsloo,50.94749832153301,5.786666870117201,November,Tuesday,nonholiday,peak,an earlier disruption,logistical,high,medium,chilly,123
Echt,51.100555419921996,5.8788890838623,November,Tuesday,nonholiday,peak,an earlier disruption,logistical,high,medium,chilly,123
Geleen-Lutterade,50.975555419921996,5.8247222900391,November,Tuesday,nonholiday,peak,an earlier disruption,logistical,high,medium,chilly,123
Maastricht,50.850276947021,5.7055554389954,November,Tuesday,nonholiday,peak,an earlier disruption,logistical,high,medium,chilly,123
Roermond,51.193054199219,5.9941668510437,November,Tuesday,nonholiday,peak,an earlier disruption,logistical,high,medium,chilly,123
Susteren,51.061389923096,5.8630557060242,November,Tuesday,nonholiday,peak,an earlier disruption,logistical,high,medium,chilly,123
Sittard,51.001667022705,5.8586111068726,November,Tuesday,nonholiday,peak,an earlier disruption,logistical,high,medium,chilly,123
Amsterdam Lelylaan,52.357776641846,4.8338890075684,November,Wednesday,nonholiday,off-peak,signal failure,infrastructure,high,high,warm,164
Amsterdam Sloterdijk,52.388889312744,4.8377776145935,November,Wednesday,nonholiday,off-peak,signal failure,infrastructure,high,high,warm,164
Schiphol Airport,52.30944442749001,4.7619442939758,November,Wednesday,nonholiday,off-peak,signal failure,infrastructure,high,high,warm,164
Amsterdam Zuid,52.338889,4.872356,November,Wednesday,nonholiday,off-peak,signal failure,infrastructure,high,high,warm,131
Bussum Zuid,52.26583480835,5.163055419921902,November,Wednesday,nonholiday,off-peak,signal failure,infrastructure,high,high,warm,131
Diemen Zuid,52.330276489258004,4.9558334350586,November,Wednesday,nonholiday,off-peak,signal failure,infrastructure,high,high,warm,131
Duivendrecht,52.323333740234006,4.9363889694214,November,Wednesday,nonholiday,off-peak,signal failure,infrastructure,high,high,warm,131
Hilversum,52.225833892821996,5.1819443702698,November,Wednesday,nonholiday,off-peak,signal failure,infrastructure,high,high,warm,131
Naarden-Bussum,52.280277252196996,5.156944274902299,November,Wednesday,nonholiday,off-peak,signal failure,infrastructure,high,high,warm,131
Amsterdam RAI,52.337223052979,4.8902778625488,November,Wednesday,nonholiday,off-peak,signal failure,infrastructure,high,high,warm,131
Schiphol Airport,52.30944442749001,4.7619442939758,November,Wednesday,nonholiday,off-peak,signal failure,infrastructure,high,high,warm,131
Weesp,52.3127784729,5.043055534362799,November,Wednesday,nonholiday,off-peak,signal failure,infrastructure,high,high,warm,131
Hilversum Media Park,52.238056182861,5.1738886833191,November,Wednesday,nonholiday,off-peak,signal failure,infrastructure,high,high,warm,131
Amersfoort Vathorst,52.192779541015994,5.4338889122009,November,Wednesday,nonholiday,off-peak,level crossing failure,infrastructure,high,high,warm,80
Ermelo,52.301666259765994,5.6147222518921,November,Wednesday,nonholiday,off-peak,level crossing failure,infrastructure,high,high,warm,80
Harderwijk,52.337501525879,5.619722366333,November,Wednesday,nonholiday,off-peak,level crossing failure,infrastructure,high,high,warm,80
Nijkerk,52.222221374511996,5.4938888549805,November,Wednesday,nonholiday,off-peak,level crossing failure,infrastructure,high,high,warm,80
Nunspeet,52.370834350586,5.7852778434753,November,Wednesday,nonholiday,off-peak,level crossing failure,infrastructure,high,high,warm,80
Putten,52.264999389648,5.5752778053284,November,Wednesday,nonholiday,off-peak,level crossing failure,infrastructure,high,high,warm,80
Bunnik,52.063056945801,5.1944446563721,November,Wednesday,nonholiday,peak,broken down train,rolling stock,high,high,warm,11
Driebergen-Zeist,52.065277099609006,5.25861120224,November,Wednesday,nonholiday,peak,broken down train,rolling stock,high,high,warm,11
Utrecht Vaartsche Rijn,52.078889,5.121667,November,Wednesday,nonholiday,peak,broken down train,rolling stock,high,high,warm,11
Boxmeer,51.644521767652996,5.939033031463599,November,Wednesday,nonholiday,off-peak,an earlier disruption,logistical,high,high,warm,176
Blerick,51.372501373290994,6.1550002098083,November,Wednesday,nonholiday,off-peak,an earlier disruption,logistical,high,high,warm,176
Cuijk,51.726682587904996,5.8742952346802,November,Wednesday,nonholiday,off-peak,an earlier disruption,logistical,high,high,warm,176
Mook Molenhoek,51.766262,5.879133,November,Wednesday,nonholiday,off-peak,an earlier disruption,logistical,high,high,warm,176
Nijmegen,51.843612670898,5.852222442626902,November,Wednesday,nonholiday,off-peak,an earlier disruption,logistical,high,high,warm,176
Nijmegen Heyendaal,51.826946258545,5.867499828338599,November,Wednesday,nonholiday,off-peak,an earlier disruption,logistical,high,high,warm,176
Venlo,51.36360931396499,6.1727776527405,November,Wednesday,nonholiday,off-peak,an earlier disruption,logistical,high,high,warm,176
Vierlingsbeek,51.59193,5.99714,November,Wednesday,nonholiday,off-peak,an earlier disruption,logistical,high,high,warm,176
Venray,51.526568099006994,6.0141777992248,November,Wednesday,nonholiday,off-peak,an earlier disruption,logistical,high,high,warm,176
Roermond,51.193054199219,5.9941668510437,November,Wednesday,nonholiday,off-peak,signal failure,infrastructure,high,high,warm,146
Swalmen,51.23582,6.03228,November,Wednesday,nonholiday,off-peak,signal failure,infrastructure,high,high,warm,146
Assen,52.991664886475,6.5708332061768,November,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,13
Beilen,52.854721069336,6.5211110115050985,November,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,13
Hoogeveen,52.733890533446996,6.4736108779907,November,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,13
's-Hertogenbosch,51.69048,5.29362,November,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,15
's-Hertogenbosch Oost,51.700553894043,5.3183331489563,November,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,15
Oss,51.765556335449,5.5322222709656,November,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,15
Oss West,51.758056640625,5.505555629730201,November,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,15
Rosmalen,51.714721679688,5.3680553436279,November,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,15
's-Hertogenbosch,51.69048,5.29362,November,Wednesday,nonholiday,off-peak,stranded train,rolling stock,high,high,warm,34
's-Hertogenbosch Oost,51.700553894043,5.3183331489563,November,Wednesday,nonholiday,off-peak,stranded train,rolling stock,high,high,warm,34
Oss,51.765556335449,5.5322222709656,November,Wednesday,nonholiday,off-peak,stranded train,rolling stock,high,high,warm,34
Oss West,51.758056640625,5.505555629730201,November,Wednesday,nonholiday,off-peak,stranded train,rolling stock,high,high,warm,34
Rosmalen,51.714721679688,5.3680553436279,November,Wednesday,nonholiday,off-peak,stranded train,rolling stock,high,high,warm,34
Breukelen,52.17149000000001,4.9906,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,201
Maarssen,52.135276794434006,5.0336112976074014,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,201
Utrecht Centraal,52.088890075684006,5.1102776527405,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,201
Utrecht Zuilen,52.103055,5.09,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,201
Heerlen,50.89083480835,5.9749999046326,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,133
Heerlen Woonboulevard,50.896667,5.952222,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,133
Klimmen-Ransdaal,50.866390228271,5.8905553817749,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,133
Meerssen,50.88287939255101,5.7509994506836,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,133
Maastricht,50.850276947021,5.7055554389954,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,133
Maastricht Randwyck,50.83861160278301,5.7172222137450985,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,133
Houthem-St. Gerlach,50.873332977295,5.7972221374512,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,133
Schin op Geul,50.856388092040994,5.8722224235535005,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,133
Voerendaal,50.887222290039,5.930277824401902,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,133
Valkenburg,50.869720458984006,5.8322219848633,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,133
Maastricht Noord,50.87087,5.71774,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,133
Chevremont,50.876110076904,6.0597224235535005,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,129
Eygelshoven,50.890556335449,6.0450000762939,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,129
Geleen Oost,50.966945648193,5.8430557250977015,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,129
Hoensbroek,50.905555725098,5.9305553436279,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,129
Heerlen,50.89083480835,5.9749999046326,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,129
Kerkrade Centrum,50.861667633057,6.0574998855591,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,129
Landgraaf,50.896389007568,6.019166469574,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,129
Nuth,50.919445037841996,5.8927779197693,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,129
Spaubeek,50.94327,5.850529,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,129
Schinnen,50.939167022705,5.8744444847107005,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,129
Sittard,51.001667022705,5.8586111068726,November,Wednesday,nonholiday,peak,slippery railway tracks,weather,high,high,warm,129
Bad Nieuweschans,53.1844,7.19937,November,Wednesday,nonholiday,peak,railway problems abroad,logistical,high,high,warm,102
Weener,53.16311,7.3442,November,Wednesday,nonholiday,peak,railway problems abroad,logistical,high,high,warm,102
Beverwijk,52.478332519531,4.6566667556763,November,Wednesday,nonholiday,peak,problem in a tunnel,infrastructure,high,high,warm,61
Driehuis,52.44250106811499,4.638055324554402,November,Wednesday,nonholiday,peak,problem in a tunnel,infrastructure,high,high,warm,61
Santpoort Noord,52.43388748169001,4.6325001716614,November,Wednesday,nonholiday,peak,problem in a tunnel,infrastructure,high,high,warm,61
Alphen a/d Rijn,52.124443054199,4.6577777862549,November,Wednesday,nonholiday,off-peak,an earlier disruption,logistical,high,high,warm,44
Bodegraven,52.081390380859006,4.7461109161377,November,Wednesday,nonholiday,off-peak,an earlier disruption,logistical,high,high,warm,44
